image,label,baseline,delta,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11,loss_12,loss_13,loss_14,loss_15,loss_16,loss_17,loss_18,loss_19,loss_20,loss_21,loss_22,loss_23,loss_24,loss_25,loss_26,loss_27,loss_28,loss_29,loss_30,zd_1,zd_2,zd_3,zd_4,zd_5,zd_6,zd_7,zd_8,zd_9,zd_10,zd_11,zd_12,zd_13,zd_14,zd_15,zd_16,zd_17,zd_18,zd_19,zd_20,zd_21,zd_22,zd_23,zd_24,zd_25,zd_26,zd_27,zd_28,zd_29,zd_30,L1_LH_step_1,L1_LH_step_2,L1_LH_step_3,L1_LH_step_4,L1_LH_step_5,L1_LH_step_6,L1_LH_step_7,L1_LH_step_8,L1_LH_step_9,L1_LH_step_10,L1_LH_step_11,L1_LH_step_12,L1_LH_step_13,L1_LH_step_14,L1_LH_step_15,L1_LH_step_16,L1_LH_step_17,L1_LH_step_18,L1_LH_step_19,L1_LH_step_20,L1_LH_step_21,L1_LH_step_22,L1_LH_step_23,L1_LH_step_24,L1_LH_step_25,L1_LH_step_26,L1_LH_step_27,L1_LH_step_28,L1_LH_step_29,L1_LH_step_30,L1_HL_step_1,L1_HL_step_2,L1_HL_step_3,L1_HL_step_4,L1_HL_step_5,L1_HL_step_6,L1_HL_step_7,L1_HL_step_8,L1_HL_step_9,L1_HL_step_10,L1_HL_step_11,L1_HL_step_12,L1_HL_step_13,L1_HL_step_14,L1_HL_step_15,L1_HL_step_16,L1_HL_step_17,L1_HL_step_18,L1_HL_step_19,L1_HL_step_20,L1_HL_step_21,L1_HL_step_22,L1_HL_step_23,L1_HL_step_24,L1_HL_step_25,L1_HL_step_26,L1_HL_step_27,L1_HL_step_28,L1_HL_step_29,L1_HL_step_30,L1_HH_step_1,L1_HH_step_2,L1_HH_step_3,L1_HH_step_4,L1_HH_step_5,L1_HH_step_6,L1_HH_step_7,L1_HH_step_8,L1_HH_step_9,L1_HH_step_10,L1_HH_step_11,L1_HH_step_12,L1_HH_step_13,L1_HH_step_14,L1_HH_step_15,L1_HH_step_16,L1_HH_step_17,L1_HH_step_18,L1_HH_step_19,L1_HH_step_20,L1_HH_step_21,L1_HH_step_22,L1_HH_step_23,L1_HH_step_24,L1_HH_step_25,L1_HH_step_26,L1_HH_step_27,L1_HH_step_28,L1_HH_step_29,L1_HH_step_30,L2_LH_step_1,L2_LH_step_2,L2_LH_step_3,L2_LH_step_4,L2_LH_step_5,L2_LH_step_6,L2_LH_step_7,L2_LH_step_8,L2_LH_step_9,L2_LH_step_10,L2_LH_step_11,L2_LH_step_12,L2_LH_step_13,L2_LH_step_14,L2_LH_step_15,L2_LH_step_16,L2_LH_step_17,L2_LH_step_18,L2_LH_step_19,L2_LH_step_20,L2_LH_step_21,L2_LH_step_22,L2_LH_step_23,L2_LH_step_24,L2_LH_step_25,L2_LH_step_26,L2_LH_step_27,L2_LH_step_28,L2_LH_step_29,L2_LH_step_30,L2_HL_step_1,L2_HL_step_2,L2_HL_step_3,L2_HL_step_4,L2_HL_step_5,L2_HL_step_6,L2_HL_step_7,L2_HL_step_8,L2_HL_step_9,L2_HL_step_10,L2_HL_step_11,L2_HL_step_12,L2_HL_step_13,L2_HL_step_14,L2_HL_step_15,L2_HL_step_16,L2_HL_step_17,L2_HL_step_18,L2_HL_step_19,L2_HL_step_20,L2_HL_step_21,L2_HL_step_22,L2_HL_step_23,L2_HL_step_24,L2_HL_step_25,L2_HL_step_26,L2_HL_step_27,L2_HL_step_28,L2_HL_step_29,L2_HL_step_30,L2_HH_step_1,L2_HH_step_2,L2_HH_step_3,L2_HH_step_4,L2_HH_step_5,L2_HH_step_6,L2_HH_step_7,L2_HH_step_8,L2_HH_step_9,L2_HH_step_10,L2_HH_step_11,L2_HH_step_12,L2_HH_step_13,L2_HH_step_14,L2_HH_step_15,L2_HH_step_16,L2_HH_step_17,L2_HH_step_18,L2_HH_step_19,L2_HH_step_20,L2_HH_step_21,L2_HH_step_22,L2_HH_step_23,L2_HH_step_24,L2_HH_step_25,L2_HH_step_26,L2_HH_step_27,L2_HH_step_28,L2_HH_step_29,L2_HH_step_30,L3_LH_step_1,L3_LH_step_2,L3_LH_step_3,L3_LH_step_4,L3_LH_step_5,L3_LH_step_6,L3_LH_step_7,L3_LH_step_8,L3_LH_step_9,L3_LH_step_10,L3_LH_step_11,L3_LH_step_12,L3_LH_step_13,L3_LH_step_14,L3_LH_step_15,L3_LH_step_16,L3_LH_step_17,L3_LH_step_18,L3_LH_step_19,L3_LH_step_20,L3_LH_step_21,L3_LH_step_22,L3_LH_step_23,L3_LH_step_24,L3_LH_step_25,L3_LH_step_26,L3_LH_step_27,L3_LH_step_28,L3_LH_step_29,L3_LH_step_30,L3_HL_step_1,L3_HL_step_2,L3_HL_step_3,L3_HL_step_4,L3_HL_step_5,L3_HL_step_6,L3_HL_step_7,L3_HL_step_8,L3_HL_step_9,L3_HL_step_10,L3_HL_step_11,L3_HL_step_12,L3_HL_step_13,L3_HL_step_14,L3_HL_step_15,L3_HL_step_16,L3_HL_step_17,L3_HL_step_18,L3_HL_step_19,L3_HL_step_20,L3_HL_step_21,L3_HL_step_22,L3_HL_step_23,L3_HL_step_24,L3_HL_step_25,L3_HL_step_26,L3_HL_step_27,L3_HL_step_28,L3_HL_step_29,L3_HL_step_30,L3_HH_step_1,L3_HH_step_2,L3_HH_step_3,L3_HH_step_4,L3_HH_step_5,L3_HH_step_6,L3_HH_step_7,L3_HH_step_8,L3_HH_step_9,L3_HH_step_10,L3_HH_step_11,L3_HH_step_12,L3_HH_step_13,L3_HH_step_14,L3_HH_step_15,L3_HH_step_16,L3_HH_step_17,L3_HH_step_18,L3_HH_step_19,L3_HH_step_20,L3_HH_step_21,L3_HH_step_22,L3_HH_step_23,L3_HH_step_24,L3_HH_step_25,L3_HH_step_26,L3_HH_step_27,L3_HH_step_28,L3_HH_step_29,L3_HH_step_30,L3_LL_step_1,L3_LL_step_2,L3_LL_step_3,L3_LL_step_4,L3_LL_step_5,L3_LL_step_6,L3_LL_step_7,L3_LL_step_8,L3_LL_step_9,L3_LL_step_10,L3_LL_step_11,L3_LL_step_12,L3_LL_step_13,L3_LL_step_14,L3_LL_step_15,L3_LL_step_16,L3_LL_step_17,L3_LL_step_18,L3_LL_step_19,L3_LL_step_20,L3_LL_step_21,L3_LL_step_22,L3_LL_step_23,L3_LL_step_24,L3_LL_step_25,L3_LL_step_26,L3_LL_step_27,L3_LL_step_28,L3_LL_step_29,L3_LL_step_30
00053.png,real,38.8567,-5.6349,38.9053,38.5948,38.1994,37.7956,37.4074,37.0378,36.6921,36.3746,36.0839,35.818,35.5751,35.3533,35.1501,34.964,34.7933,34.636,34.4903,34.3551,34.2301,34.1133,34.0031,33.899,33.8004,33.7073,33.6189,33.5342,33.4518,33.3728,33.2963,33.2218,0.029118,0.027707,0.026716,0.025983,0.025397,0.02493,0.02455,0.024233,0.023962,0.02373,0.023524,0.023338,0.023171,0.023018,0.022875,0.022743,0.022616,0.022499,0.022386,0.02228,0.022178,0.022077,0.021979,0.021887,0.021796,0.021709,0.021625,0.021545,0.021468,0.021392,0.009696,0.016716,0.02291,0.028531,0.033692,0.03846,0.042872,0.046961,0.05075,0.054258,0.057505,0.060509,0.063291,0.065864,0.068246,0.070452,0.072497,0.074394,0.076156,0.077795,0.079321,0.080745,0.082075,0.083322,0.084494,0.0856,0.086647,0.087641,0.088587,0.089491,8.41351381e-05,7.61366828e-05,7.08230994e-05,6.69471240e-05,6.37767031e-05,6.12774456e-05,5.92595413e-05,5.74722023e-05,5.58699636e-05,5.43598532e-05,5.31010931e-05,5.20349616e-05,5.10809380e-05,5.01894732e-05,4.92668575e-05,4.84349633e-05,4.76223698e-05,4.68885216e-05,4.62017779e-05,4.55525393e-05,4.49536116e-05,4.43379783e-05,4.38098553e-05,4.33073728e-05,4.28156054e-05,4.23182404e-05,4.18627266e-05,4.14409151e-05,4.10798093e-05,4.06798693e-05,8.82945218e-05,7.96198728e-05,7.41239637e-05,7.02361576e-05,6.71239638e-05,6.46698027e-05,6.26891900e-05,6.09747367e-05,5.95020538e-05,5.82981544e-05,5.71767693e-05,5.60893241e-05,5.51161405e-05,5.42938263e-05,5.35630679e-05,5.28922537e-05,5.22468035e-05,5.16268871e-05,5.10121948e-05,5.04511651e-05,4.98900239e-05,4.93605815e-05,4.88372558e-05,4.83549860e-05,4.78679916e-05,4.73929200e-05,4.69404525e-05,4.65071547e-05,4.60853432e-05,4.56923929e-05,2.45992705e-05,2.15329443e-05,1.94238722e-05,1.78783618e-05,1.67148731e-05,1.58262713e-05,1.51368683e-05,1.46140398e-05,1.41951605e-05,1.38423638e-05,1.35551284e-05,1.33282447e-05,1.31333885e-05,1.29549347e-05,1.27928215e-05,1.26573250e-05,1.25288777e-05,1.24201518e-05,1.23256759e-05,1.22279113e-05,1.21234407e-05,1.20158705e-05,1.19230317e-05,1.18344105e-05,1.17572527e-05,1.16952190e-05,1.16399836e-05,1.15706158e-05,1.14956323e-05,1.14213011e-05,6.19603379e-05,7.32335320e-05,8.42047351e-05,9.41817416e-05,1.03370228e-04,1.11840743e-04,1.19689386e-04,1.26969613e-04,1.33758993e-04,1.39997962e-04,1.45744988e-04,1.50996513e-04,1.55847151e-04,1.60311533e-04,1.64534703e-04,1.68445054e-04,1.72151874e-04,1.75643751e-04,1.78906795e-04,1.81862464e-04,1.84720615e-04,1.87445898e-04,1.89938272e-04,1.92314774e-04,1.94532680e-04,1.96629437e-04,1.98718898e-04,2.00699452e-04,2.02640658e-04,2.04520416e-04,9.53934990e-05,1.05811011e-04,1.16377817e-04,1.26161205e-04,1.34988523e-04,1.43061887e-04,1.50436671e-04,1.57159646e-04,1.63171285e-04,1.68590069e-04,1.73516998e-04,1.77986648e-04,1.82167084e-04,1.86126912e-04,1.89927038e-04,1.93533585e-04,1.97017915e-04,2.00345103e-04,2.03410144e-04,2.06300446e-04,2.09099147e-04,2.11838128e-04,2.14505320e-04,2.16990399e-04,2.19376176e-04,2.21883238e-04,2.24292007e-04,2.26558341e-04,2.28806748e-04,2.31074771e-04,6.45437879e-05,6.76753310e-05,7.06654779e-05,7.26612731e-05,7.41429443e-05,7.54811869e-05,7.66466595e-05,7.74635701e-05,7.82167238e-05,7.88200996e-05,7.95413604e-05,8.03096676e-05,8.10550312e-05,8.17214410e-05,8.22801182e-05,8.27659193e-05,8.31636717e-05,8.35967367e-05,8.39655404e-05,8.43435992e-05,8.46065038e-05,8.49137626e-05,8.53718569e-05,8.58587155e-05,8.62635012e-05,8.66632812e-05,8.70687654e-05,8.75025968e-05,8.79220800e-05,8.84529824e-05,1.74214219e-05,2.38838111e-05,3.20397085e-05,4.12054166e-05,5.09262415e-05,6.10726420e-05,7.14029302e-05,8.17506225e-05,9.19822487e-05,1.02094588e-04,1.11871865e-04,1.21226360e-04,1.30132413e-04,1.38564685e-04,1.46482761e-04,1.53908739e-04,1.60838797e-04,1.67267533e-04,1.73283586e-04,1.78959027e-04,1.84318963e-04,1.89402917e-04,1.94187800e-04,1.98712068e-04,2.03029253e-04,2.07215839e-04,2.11291364e-04,2.15231325e-04,2.18965967e-04,2.22663085e-04,2.40304216e-05,3.08632516e-05,3.89081542e-05,4.78819711e-05,5.73609044e-05,6.71142479e-05,7.69047037e-05,8.65592641e-05,9.59682220e-05,1.05007687e-04,1.13681104e-04,1.21982885e-04,1.29981937e-04,1.37652232e-04,1.44960087e-04,1.51906589e-04,1.58560841e-04,1.64953448e-04,1.71168591e-04,1.77207655e-04,1.83063598e-04,1.88731627e-04,1.94254913e-04,1.99515004e-04,2.04624705e-04,2.09607688e-04,2.14532173e-04,2.19366513e-04,2.24180791e-04,2.28878732e-04,2.17839115e-05,2.80326373e-05,3.51208024e-05,4.24941585e-05,4.98242055e-05,5.70846945e-05,6.41668254e-05,7.09753658e-05,7.74384437e-05,8.35215906e-05,8.91188392e-05,9.42890959e-05,9.90538683e-05,1.03367754e-04,1.07306521e-04,1.10852726e-04,1.14065411e-04,1.16994197e-04,1.19619799e-04,1.21994720e-04,1.24245892e-04,1.26358529e-04,1.28262434e-04,1.30018976e-04,1.31684705e-04,1.33284523e-04,1.34842936e-04,1.36307421e-04,1.37766115e-04,1.39178437e-04,3.24644013e-05,4.59825678e-05,6.37803848e-05,8.48253549e-05,1.08380327e-04,1.33711709e-04,1.60371167e-04,1.87739225e-04,2.15388020e-04,2.43187106e-04,2.70665119e-04,2.97798174e-04,3.24340052e-04,3.50216171e-04,3.75412637e-04,4.00071614e-04,4.24200320e-04,4.47624130e-04,4.70330279e-04,4.92491915e-04,5.14222969e-04,5.35468726e-04,5.56204158e-04,5.76502488e-04,5.96502408e-04,6.15976751e-04,6.35455518e-04,6.54610960e-04,6.73562909e-04,6.92349393e-04
00074.png,real,38.5938,-6.1331,38.4706,38.0085,37.5157,37.062,36.6546,36.2864,35.9535,35.6509,35.3737,35.1191,34.8835,34.666,34.4649,34.2788,34.1069,33.9484,33.8015,33.6646,33.5365,33.4165,33.3029,33.1947,33.0911,32.9913,32.896,32.8035,32.7137,32.6263,32.542,32.4608,0.024738,0.023489,0.022628,0.021989,0.021486,0.021082,0.020749,0.020467,0.020225,0.020015,0.019829,0.01966,0.019508,0.019368,0.019238,0.019118,0.019004,0.018896,0.018793,0.018695,0.018603,0.018515,0.01843,0.01835,0.018271,0.018194,0.018121,0.018051,0.017983,0.017918,0.009599,0.016588,0.022732,0.028286,0.033366,0.038043,0.042358,0.046343,0.050021,0.053417,0.056555,0.059456,0.062139,0.064623,0.066923,0.069055,0.071032,0.072869,0.074577,0.07617,0.07766,0.079056,0.080369,0.081607,0.082777,0.083886,0.084942,0.085949,0.086914,0.087842,6.39287270e-05,5.76476256e-05,5.35970515e-05,5.04992398e-05,4.80539020e-05,4.61221886e-05,4.45396630e-05,4.31781130e-05,4.19906525e-05,4.09417504e-05,4.00139688e-05,3.91675494e-05,3.84186375e-05,3.77322625e-05,3.71072044e-05,3.65327044e-05,3.59909609e-05,3.54575750e-05,3.49224623e-05,3.44290311e-05,3.39750016e-05,3.35491956e-05,3.31231034e-05,3.27224261e-05,3.23443140e-05,3.19857645e-05,3.16195340e-05,3.12842167e-05,3.09755997e-05,3.06844692e-05,7.47612406e-05,6.61197507e-05,6.04881789e-05,5.64944930e-05,5.33487958e-05,5.08569162e-05,4.87789609e-05,4.69897156e-05,4.55206997e-05,4.42648015e-05,4.31435280e-05,4.21582323e-05,4.12665637e-05,4.04626480e-05,3.97208156e-05,3.90224644e-05,3.83273776e-05,3.76922229e-05,3.71018856e-05,3.65389375e-05,3.60058912e-05,3.55153849e-05,3.50509751e-05,3.46195059e-05,3.42007746e-05,3.37555830e-05,3.33531692e-05,3.29742494e-05,3.25996880e-05,3.22456278e-05,1.66697258e-05,1.43323947e-05,1.27894818e-05,1.17029485e-05,1.08938645e-05,1.02704010e-05,9.77437351e-06,9.38203205e-06,9.05974290e-06,8.79930667e-06,8.58677777e-06,8.39492107e-06,8.23314622e-06,8.09591923e-06,7.98166911e-06,7.87526490e-06,7.78354903e-06,7.70234571e-06,7.62638653e-06,7.55722188e-06,7.49094882e-06,7.43173465e-06,7.37726320e-06,7.32631755e-06,7.26974516e-06,7.23043559e-06,7.18431026e-06,7.14218307e-06,7.09624752e-06,7.05458054e-06,9.02635317e-05,1.05168670e-04,1.20247850e-04,1.34160179e-04,1.46883579e-04,1.58656971e-04,1.69449854e-04,1.79354916e-04,1.88586089e-04,1.97130837e-04,2.05312856e-04,2.13084723e-04,2.20530977e-04,2.27639471e-04,2.34361311e-04,2.40550609e-04,2.46258491e-04,2.51483638e-04,2.56292250e-04,2.60688365e-04,2.64733952e-04,2.68568440e-04,2.72238918e-04,2.75766205e-04,2.79245238e-04,2.82683643e-04,2.86025053e-04,2.89432607e-04,2.92798077e-04,2.96065778e-04,1.24041224e-04,1.42532255e-04,1.60629066e-04,1.76600569e-04,1.90353855e-04,2.02381712e-04,2.13061149e-04,2.22724474e-04,2.31619556e-04,2.39897810e-04,2.47657959e-04,2.54929822e-04,2.61738004e-04,2.68098627e-04,2.74028144e-04,2.79535889e-04,2.84682106e-04,2.89466523e-04,2.93871116e-04,2.98092336e-04,3.02215456e-04,3.06389333e-04,3.10611659e-04,3.14836332e-04,3.18906658e-04,3.22875101e-04,3.26803109e-04,3.30626266e-04,3.34417447e-04,3.37998616e-04,8.74973096e-05,9.37082029e-05,9.94558407e-05,1.03804787e-04,1.07271830e-04,1.10269311e-04,1.12618417e-04,1.14566035e-04,1.16294502e-04,1.17871212e-04,1.19384126e-04,1.20742838e-04,1.22091364e-04,1.23339084e-04,1.24467188e-04,1.25445367e-04,1.26324885e-04,1.27027869e-04,1.27765893e-04,1.28370399e-04,1.28928203e-04,1.29470049e-04,1.30131220e-04,1.30973446e-04,1.31601565e-04,1.32250755e-04,1.32952526e-04,1.33646439e-04,1.34145919e-04,1.34592488e-04,2.29793950e-05,3.07114121e-05,3.98051779e-05,4.96344874e-05,5.98661330e-05,7.03386177e-05,8.08362383e-05,9.12567096e-05,1.01433330e-04,1.11375314e-04,1.21153649e-04,1.30712462e-04,1.39979626e-04,1.48910447e-04,1.57505439e-04,1.65708053e-04,1.73608346e-04,1.81249576e-04,1.88635177e-04,1.95817750e-04,2.02783888e-04,2.09484405e-04,2.15924811e-04,2.22235142e-04,2.28360916e-04,2.34440862e-04,2.40384019e-04,2.46179504e-04,2.51735968e-04,2.57142043e-04,2.80734821e-05,3.70087412e-05,4.70635180e-05,5.75136025e-05,6.79861939e-05,7.84465034e-05,8.89476408e-05,9.94380777e-05,1.09839787e-04,1.19989815e-04,1.29744314e-04,1.39027213e-04,1.47885138e-04,1.56422534e-04,1.64677447e-04,1.72662238e-04,1.80452984e-04,1.88039034e-04,1.95328651e-04,2.02380858e-04,2.09165155e-04,2.15700537e-04,2.21973790e-04,2.28108799e-04,2.34106226e-04,2.40082154e-04,2.46038137e-04,2.51969594e-04,2.57804156e-04,2.63532682e-04,2.78842732e-05,3.59015491e-05,4.47987016e-05,5.39419319e-05,6.28969574e-05,7.14929192e-05,7.97633450e-05,8.76589329e-05,9.52123373e-05,1.02488654e-04,1.09439046e-04,1.16043899e-04,1.22250873e-04,1.28087830e-04,1.33518993e-04,1.38591471e-04,1.43256310e-04,1.47584574e-04,1.51594034e-04,1.55368005e-04,1.59000629e-04,1.62447648e-04,1.65809218e-04,1.68949210e-04,1.71955073e-04,1.74825080e-04,1.77582532e-04,1.80308125e-04,1.82846018e-04,1.85337927e-04,3.27105687e-05,4.95407294e-05,6.98329629e-05,9.24044871e-05,1.16574306e-04,1.41756124e-04,1.67753431e-04,1.94258542e-04,2.21017399e-04,2.47885919e-04,2.74825570e-04,3.01737785e-04,3.28344021e-04,3.54589351e-04,3.80300529e-04,4.05491718e-04,4.30166489e-04,4.54558486e-04,4.78593865e-04,5.02154542e-04,5.25334190e-04,5.48257337e-04,5.70859023e-04,5.93211114e-04,6.15287883e-04,6.37391543e-04,6.59390974e-04,6.81279848e-04,7.03245401e-04,7.25092677e-04
00221.png,real,36.706,-5.9454,36.6185,36.1722,35.6816,35.228,34.819,34.4523,34.1226,33.8242,33.5528,33.3055,33.0802,32.8744,32.6853,32.5109,32.3486,32.1984,32.059,31.929,31.8073,31.6929,31.5835,31.4783,31.3773,31.2802,31.1862,31.0956,31.0082,30.9236,30.8406,30.7606,0.027668,0.026132,0.025088,0.024297,0.02368,0.023181,0.022768,0.022422,0.022124,0.021863,0.021629,0.021418,0.021226,0.021048,0.020883,0.020729,0.020584,0.02045,0.020322,0.020198,0.02008,0.019967,0.01986,0.019756,0.019657,0.019562,0.01947,0.019381,0.019297,0.019214,0.009652,0.016865,0.023175,0.028837,0.033992,0.038726,0.043087,0.047115,0.050838,0.054282,0.057469,0.06042,0.063155,0.065692,0.068049,0.07024,0.072282,0.074187,0.075968,0.077638,0.079206,0.080684,0.082081,0.083406,0.084666,0.085866,0.087012,0.088111,0.089168,0.090187,8.95867318e-05,7.95792536e-05,7.32511010e-05,6.86742666e-05,6.50774358e-05,6.21734071e-05,5.97431208e-05,5.76947738e-05,5.59301795e-05,5.43483378e-05,5.29066359e-05,5.16064659e-05,5.04160028e-05,4.93217716e-05,4.83171752e-05,4.73936670e-05,4.65097061e-05,4.56611451e-05,4.48498856e-05,4.40932636e-05,4.33910269e-05,4.27338867e-05,4.21136404e-05,4.15320295e-05,4.09867401e-05,4.04606496e-05,3.99608640e-05,3.94917248e-05,3.90345522e-05,3.86038591e-05,9.87658859e-05,8.74555262e-05,8.02415404e-05,7.47994879e-05,7.07251699e-05,6.73559164e-05,6.45686135e-05,6.22318427e-05,6.02673632e-05,5.85513674e-05,5.70285580e-05,5.56767918e-05,5.44326661e-05,5.32824682e-05,5.22139114e-05,5.12075300e-05,5.02823580e-05,4.94364067e-05,4.86172600e-05,4.78055881e-05,4.70377078e-05,4.63148851e-05,4.56272149e-05,4.49507303e-05,4.42864839e-05,4.36738434e-05,4.31085161e-05,4.25790398e-05,4.20785412e-05,4.15660519e-05,1.64500889e-05,1.38857104e-05,1.21627660e-05,1.09475028e-05,1.00955058e-05,9.44991370e-06,8.94732511e-06,8.54871056e-06,8.22671791e-06,7.97317201e-06,7.76969440e-06,7.60071028e-06,7.45519113e-06,7.33056489e-06,7.22158560e-06,7.12834299e-06,7.04616711e-06,6.97550361e-06,6.91523746e-06,6.86047315e-06,6.80399050e-06,6.75002229e-06,6.70396912e-06,6.65970098e-06,6.61762897e-06,6.57882750e-06,6.54067480e-06,6.50099658e-06,6.46236792e-06,6.43202414e-06,1.43332834e-04,1.65829163e-04,1.89339432e-04,2.11386088e-04,2.31886011e-04,2.50751230e-04,2.68025886e-04,2.83963319e-04,2.98990519e-04,3.13201880e-04,3.26597559e-04,3.38960594e-04,3.50319780e-04,3.60788777e-04,3.70570497e-04,3.79643558e-04,3.87921231e-04,3.95318648e-04,4.02047920e-04,4.08205941e-04,4.14128027e-04,4.19909212e-04,4.25528657e-04,4.30924818e-04,4.36078485e-04,4.41045888e-04,4.45879763e-04,4.50612123e-04,4.55366525e-04,4.60061167e-04,1.82263301e-04,2.05003210e-04,2.28482105e-04,2.50345620e-04,2.70151048e-04,2.87613017e-04,3.03187737e-04,3.17276882e-04,3.30114582e-04,3.41718357e-04,3.52456855e-04,3.62572959e-04,3.72082383e-04,3.80913805e-04,3.89055465e-04,3.96566854e-04,4.03925466e-04,4.11118885e-04,4.18094414e-04,4.24638662e-04,4.30943910e-04,4.37068869e-04,4.42987075e-04,4.48925421e-04,4.54859808e-04,4.60744564e-04,4.66497848e-04,4.72211357e-04,4.77882063e-04,4.83421531e-04,1.15812193e-04,1.22646365e-04,1.29084539e-04,1.34213178e-04,1.38087780e-04,1.41073106e-04,1.43518516e-04,1.45518260e-04,1.47181670e-04,1.48575210e-04,1.49759251e-04,1.50779136e-04,1.51760954e-04,1.52685253e-04,1.53671038e-04,1.54622394e-04,1.55519442e-04,1.56392693e-04,1.57226100e-04,1.58070102e-04,1.58995351e-04,1.59944175e-04,1.60814476e-04,1.61654423e-04,1.62626947e-04,1.63528680e-04,1.64385963e-04,1.65189015e-04,1.66050391e-04,1.66875504e-04,5.71652005e-05,7.17527534e-05,8.84816497e-05,1.06109985e-04,1.24445311e-04,1.43146239e-04,1.61698728e-04,1.79942464e-04,1.97800517e-04,2.15155655e-04,2.31876077e-04,2.47868438e-04,2.63284349e-04,2.77982578e-04,2.92219648e-04,3.05927941e-04,3.19108988e-04,3.31691738e-04,3.43698853e-04,3.55353501e-04,3.66753355e-04,3.77851616e-04,3.88657519e-04,3.99149760e-04,4.09308355e-04,4.19318366e-04,4.29191277e-04,4.38936831e-04,4.48670005e-04,4.58273959e-04,6.15916894e-05,7.66255447e-05,9.39206705e-05,1.11823746e-04,1.29725571e-04,1.47613134e-04,1.65457061e-04,1.83193653e-04,2.00581252e-04,2.17504470e-04,2.33687577e-04,2.49144582e-04,2.64026671e-04,2.78636348e-04,2.92775415e-04,3.06426916e-04,3.19503694e-04,3.32027014e-04,3.43980733e-04,3.55486913e-04,3.66747923e-04,3.77930934e-04,3.89061907e-04,4.00182752e-04,4.11276706e-04,4.22130572e-04,4.32783311e-04,4.43166044e-04,4.53548273e-04,4.63872566e-04,5.94556914e-05,7.28634768e-05,8.81690745e-05,1.03650227e-04,1.18637031e-04,1.32944183e-04,1.46426629e-04,1.59155655e-04,1.71198975e-04,1.82584782e-04,1.93293827e-04,2.03397144e-04,2.12931501e-04,2.21945074e-04,2.30420924e-04,2.38315105e-04,2.45621001e-04,2.52544569e-04,2.59141748e-04,2.65471288e-04,2.71708278e-04,2.77744994e-04,2.83566381e-04,2.89105771e-04,2.94578339e-04,2.99939595e-04,3.05183853e-04,3.10235870e-04,3.15171957e-04,3.19806199e-04,4.69164030e-05,7.00078866e-05,9.80135519e-05,1.28225239e-04,1.59885269e-04,1.92780901e-04,2.26497922e-04,2.60628915e-04,2.94826420e-04,3.28903203e-04,3.62638733e-04,3.95908913e-04,4.28659531e-04,4.60821514e-04,4.92646359e-04,5.23833519e-04,5.54311400e-04,5.84204681e-04,6.13720894e-04,6.42716691e-04,6.71320052e-04,6.99710722e-04,7.27816330e-04,7.55658606e-04,7.83275580e-04,8.10686344e-04,8.37724733e-04,8.64755362e-04,8.91768684e-04,9.18432605e-04
